# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:41:33
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J110656.75+510313.7"           178    253.016599    202.155468      4.198480           248           257           193           210             0            10           234   6.52793e-04      0.003324      0.408805      0.000000             2      0.118182      5.969960      1.501394      1.365543      2.183788      0.001033      9.546942      7.520676      9.587992      9.435796      4.103263     -8.479007      8.982759      3.829321     -4.808104     -1.000000      0.083602      0.183323      0.123112      0.015795    166.736473     51.053792   2.48647e+06           254           200             1    166.732127     51.047805   2.51998e+06
  "SoFiA J110413.53+505403.2"           179    407.416536    147.805755      7.694394           405           409           146           150             6            10            23      0.001664      0.002255      0.044017      0.000000             0      0.184000      5.710874      0.478647      0.517718     -1.027807      0.001443      4.000000      4.000000      4.000000      2.610584      1.519886     37.693345      0.000000      0.000000      0.000000     -1.000000      0.158870      0.177464      0.276690      0.006919    166.056370     50.900887   2.44984e+06           408           148             6    166.053792     50.901412   2.46759e+06
  "SoFiA J110844.14+504623.7"           180    151.142566    101.481590      7.264572           147           155            93           109             5            10           105   7.20570e-04      0.002265      0.165608      0.000000             0      0.114379      6.151474      1.313060      1.122189      1.849339   8.08391e-04      4.671141      3.747275      4.521449      8.613728      3.305197    -11.543320      3.866625      1.658928     -8.503063     -1.000000      0.091190      0.209845      0.065501      0.008284    167.183907     50.773244   2.45435e+06           150           101             7    167.188912     50.771887   2.45712e+06
  "SoFiA J110230.55+514705.8"           181    500.051954    467.199936      6.447101           495           505           459           474             2             9            85   8.71816e-04      0.002453      0.142777      0.000000             0      0.060369      5.656609      0.925594      0.100824      0.437491   8.05907e-04      6.907192      6.468410      6.861832      8.836131      4.489007    -20.067184      8.364363      3.844324    -14.624178     -1.000000      0.135811      0.217998      0.119326      0.007430    165.627279     51.784943   2.46291e+06           499           461             8    165.632421     51.767765   2.44664e+06
  "SoFiA J110757.07+514438.7"           182    197.030475    450.762594      6.116476           194           199           448           453             2             9            23      0.001085      0.002713      0.046690      0.000000             0      0.079861      5.437382      0.708431     -0.595183      1.531060      0.001118      7.000000      1.034362      7.000000      2.847009      2.306497     56.000392      0.000000      0.000000      0.000000     -1.000000      0.153666      0.145562      0.267233      0.005360    166.987775     51.744092   2.46637e+06           198           452             7    166.983445     51.747538   2.45712e+06
  "SoFiA J110307.33+512901.1"           183    467.327452    358.268003      7.134210           461           472           354           362             5             9            34   7.54748e-04      0.002832      0.065058      0.000000             0      0.062963      5.247526      0.646276     -1.441710      2.442485      0.001066      3.967476      2.875914      3.687080      7.058628      2.092085     61.510851      0.000000      0.000000      0.000000     -1.000000      0.273425      0.179448      0.104404      0.006215    165.780560     51.483641   2.45571e+06           467           358             7    165.782036     51.482908   2.45712e+06
  "SoFiA J110457.97+511708.8"           184    364.465605    286.036176      3.772884           357           373           281           293             0             9           130   3.32714e-04      0.002972      0.225302      0.000000             2      0.058824      5.528751      1.298794      0.044069      4.288377   9.30659e-04      9.000000      8.647942      9.000000      9.798478      3.631679    -52.537779      8.308524      2.053303    -61.819660    277.125016      0.179594      0.150053      0.143352      0.010611    166.241528     51.285789   2.49093e+06           363           285             1    166.248067     51.282938   2.51998e+06
  "SoFiA J110545.15+511000.3"           185    320.374550    242.948058      6.068747           316           323           239           248             3             9            65   9.96708e-04      0.003065      0.114746      0.000000             0      0.116071      6.105317      0.969773      0.314545     -0.363962   9.95361e-04      5.944658      5.590411      5.973321      3.823860      3.281524     25.278768      2.919610      1.098779     36.944108     -1.000000      0.122103      0.139008      0.137195      0.008025    166.438106     51.166748   2.46687e+06           320           243             8    166.439765     51.166896   2.44664e+06
  "SoFiA J110704.53+510049.7"           186    245.679908    187.759655      5.641541           241           250           185           193             4             9            55   6.62843e-04      0.001452      0.064292      0.000000             0      0.101852      5.393029      1.087718     -0.541716      0.592586   6.92865e-04      4.528636      0.500000      4.614666      5.395717      4.322441    -19.968864      0.000000      0.000000      0.000000     -1.000000      0.176713      0.218391      0.133817      0.005138    166.768859     51.013797   2.47135e+06           244           186             4    166.776271     51.008906   2.48855e+06
  "SoFiA J110326.99+505907.7"           187    451.080103    178.709832      3.822580           446           455           175           185             1             9            91      0.001012      0.002319      0.147096      0.000000             0      0.091919      5.908362      1.356016      0.853127      0.680113   9.46708e-04      7.047389      4.028502      4.768435      5.030150      3.690785    -33.010829      3.331800      0.648360    -39.088609     -1.000000      0.126914      0.145021      0.117262      0.009031    165.862462     50.985460   2.49041e+06           450           178             4    165.867265     50.983524   2.48855e+06
  "SoFiA J110251.05+515324.6"           188    480.501949    504.796366      4.086079           477           487           502           509             0             8            50   9.32300e-04      0.002838      0.101931      0.000000             2      0.063131      5.145112      0.829026     -2.072492      5.395276      0.001461      7.054489      5.101667      7.283619      5.716372      3.336376     59.920246      0.000000      0.000000      0.000000     -1.000000      0.267577      0.208193      0.232847      0.010331    165.712711     51.890154   2.48764e+06           481           503             2    165.710582     51.885145   2.50950e+06
  "SoFiA J110830.59+513611.9"           189    165.617991    400.218444      4.994001           160           172           396           405             0             8            94   7.27871e-04      0.003680      0.125765      0.000000             2      0.080342      5.548239      1.275020      0.323314      1.011142   8.57417e-04      7.585157      4.268792      7.507771      7.134921      3.238835     72.418171      7.493268      0.754683     81.828162     -1.000000      0.225356      0.134258      0.141191      0.008313    167.127458     51.603296   2.47813e+06           161           401             5    167.148131     51.605396   2.47807e+06
  "SoFiA J110641.32+512047.6"           190    267.486060    307.555783      4.708305           259           274           302           314             2             8           126   7.93234e-04      0.002586      0.195572      0.000000             0      0.086538      6.572245      1.989250      1.451972      2.538927   8.27665e-04      5.382705      4.317146      5.343629      9.059710      4.345997    -52.507807      8.934904      3.022722    -45.833830     -1.000000      0.169417      0.156400      0.079893      0.009291    166.672180     51.346559   2.48113e+06           268           304             6    166.669907     51.336680   2.46759e+06
  "SoFiA J110825.12+511801.5"           191    170.154311    291.156568      4.859473           164           175           286           295             1             8            63   7.50177e-04      0.001987      0.091436      0.000000             0      0.065625      5.438281      1.259595     -0.054482      1.314498      0.001017      7.000000      7.000000      7.000000      5.405023      4.520425     46.764210      0.000000      0.000000      0.000000     -1.000000      0.224791      0.218992      0.219833      0.008073    167.104660     51.300414   2.47954e+06           170           294             8    167.105411     51.308310   2.44664e+06
  "SoFiA J110801.44+514250.8"           192    192.922953    439.987689      4.942161           188           197           435           445             2             7            59   7.87181e-04      0.002879      0.100268      0.000000             0      0.089394      5.546180      1.524368      0.050473      0.011964      0.001067      4.950696      4.594185      4.883718      8.172647      2.151494    -37.194204      9.552674      0.840039    -32.999751     -1.000000      0.211886      0.259252      0.138268      0.008196    167.006018     51.714118   2.47868e+06           196           444             3    166.992288     51.725296   2.49902e+06
  "SoFiA J110306.64+512406.5"           193    468.359817    328.816428      3.506505           465           473           326           331             0             7            65   6.75181e-04      0.002639      0.111996      0.000000             2      0.150463      5.973227      1.357312     -0.430497      0.234569      0.001084      7.000000      6.794201      7.000000      4.115468      2.143457     76.184683      2.413757      1.000000     51.514568     -1.000000      0.153068      0.095622      0.215074      0.008736    165.777659     51.401800   2.49372e+06           467           329             1    165.783703     51.402358   2.51998e+06
  "SoFiA J110427.55+504417.2"           194    394.638642     89.098305      5.283324           389           400            85            93             2             7           101   8.58257e-04      0.002825      0.167422      0.000000             0      0.155864      6.881594      2.731316      1.716497      2.819460   9.60433e-04      3.812534      3.288559      3.714380      4.962679      3.156664    -40.221876      2.954967      1.314979    -16.278120     -1.000000      0.117480      0.129575      0.073653      0.009652    166.114794     50.738123   2.47510e+06           394            86             5    166.117709     50.729532   2.47807e+06
  "SoFiA J110613.81+503935.3"           195    293.834920     60.367393      2.742702           289           302            53            68             1             7           103   8.21737e-04      0.002495      0.163398      0.000000             0      0.065689      6.141904      1.837345      1.499186      3.144055   8.87291e-04      3.834287      3.521429      3.747692      6.879414      3.625783    -41.945731      4.328819      0.770513    -16.851370     -1.000000      0.144165      0.153867      0.070494      0.009005    166.557538     50.659804   2.50172e+06           293            60             4    166.561200     50.658789   2.48855e+06
  "SoFiA J110531.30+503556.8"           196    334.357182     38.666132      3.058342           330           340            32            44             1             7            60      0.001442      0.003062      0.112492      0.000000             0      0.059940      5.857138      0.744549      0.297827      0.359949   9.00835e-04      5.852836      3.491750      5.754514      7.701394      2.912054     38.108925      8.563190      1.099974     52.896199     -1.000000      0.160204      0.200357      0.120303      0.006978    166.380421     50.599124   2.49841e+06           332            41             1    166.390690     50.605638   2.51998e+06
  "SoFiA J110424.04+513353.6"           197    395.427946    386.747917      3.458005           391           400           384           389             2             6            51   7.21722e-04      0.002508      0.085617      0.000000             0      0.170000      5.970155      1.260434      0.312094      0.592194   9.01201e-04      4.000000      2.317987      2.819110      4.301675      2.293908    -84.281580      2.318741      1.364406    -50.852857     -1.000000      0.169892      0.087869      0.085005      0.006436    166.100186     51.564887   2.49423e+06           396           387             3    166.097620     51.565574   2.49902e+06
  "SoFiA J110853.80+511356.8"           198    143.086376    266.846205      3.734119           140           146           265           269             2             6            28      0.001020      0.002617      0.050437      0.000000             0      0.160000      6.317845      1.376644      0.676128      0.200335   8.48030e-04      3.508180      2.587390      3.467641      3.453724      2.076788    -76.404436      2.039897      0.810031     71.262815     -1.000000      0.155798      0.102868      0.090213      0.004487    167.224185     51.232440   2.49133e+06           142           267             3    167.229009     51.232846   2.49902e+06
  "SoFiA J110950.12+515110.0"           199     92.428462    490.589074      3.026865            90            95           488           492             0             5            15      0.001525      0.002902      0.029114      0.000000             2      0.083333      5.332149      0.386160      1.925561      3.255951   9.79518e-04      5.000000      3.500000      5.000000      2.992054      2.147442     87.832396      0.000000      0.000000      0.000000     -1.000000      0.193805      0.149630      0.214748      0.003794    167.458826     51.852766   2.49874e+06            95           491             2    167.447280     51.853978   2.50950e+06
  "SoFiA J110821.59+514827.7"           200    174.370043    473.752855      3.058897           171           177           467           478             1             5            47      0.001179      0.002796      0.089908      0.000000             0      0.111905      6.510036      1.228019      0.859308      0.134974   9.34620e-04      4.000000      3.960986      4.000000      6.607347      3.308949      7.022478      0.000000      0.000000      0.000000     -1.000000      0.116999      0.240229      0.122344      0.006407    167.089948     51.807690   2.49841e+06           176           474             5    167.082630     51.808398   2.47807e+06
  "SoFiA J110831.67+513802.2"           201    164.675532    411.255008      2.114024           161           169           406           417             1             5            53   9.55136e-04      0.002675      0.099433      0.000000             0      0.098148      6.051740      1.175021     -0.061313     -0.054160      0.001044      2.902295      2.462703      2.879667      7.863549      2.177083     24.620945     10.064264   8.42937e-08     19.448939     -1.000000      0.153352      0.272587      0.092946      0.007598    167.131946     51.633939   2.50831e+06           163           416             1    167.139564     51.647094   2.51998e+06
  "SoFiA J110438.39+513432.8"           202    382.021996    390.557611      2.618402           378           387           385           395             0             5            73   8.52261e-04      0.002723      0.120031      0.000000             2      0.110606      6.460878      1.417822      0.813650      0.161989   6.27491e-04      5.000000      3.655107      5.000000      5.105897      4.326986     -6.030068      4.776014      3.144352    -75.315650     87.053178      0.093102      0.123742      0.078025      0.005361    166.159959     51.575772   2.50302e+06           382           391             2    166.160041     51.577002   2.50950e+06
  "SoFiA J110424.07+513519.3"           203    395.332307    395.315567      2.559734           393           397           392           399             1             5            33   9.91523e-04      0.002085      0.046052      0.000000             0      0.165000      6.487515      1.896150      0.669417     -0.205689   7.98445e-04      4.000000      4.000000      4.000000      3.997133      2.105059     10.015923      3.433799      0.000000     11.160061     -1.000000      0.114131      0.195083      0.180237      0.004587    166.100285     51.588688   2.50364e+06           395           397             1    166.101706     51.593375   2.51998e+06
  "SoFiA J110632.62+512951.4"           204    275.574887    361.944458      2.265403           271           280           357           369             0             5            77   7.02076e-04      0.002261      0.123500      0.000000             2      0.098718      6.727319      2.091797      1.550536      2.255739   9.17945e-04      2.884031      1.262803      4.319394      6.936677      2.852493    -30.927293      5.734491      0.678162    -47.740412     -1.000000      0.141644      0.202831      0.069527      0.008055    166.635904     51.497617   2.50672e+06           273           360             2    166.647403     51.492224   2.50950e+06
  "SoFiA J110418.72+505412.5"           205    402.501771    148.692055      2.224616           400           405           146           151             1             5            17      0.001050      0.002317      0.031359      0.000000             0      0.094444      5.179123      0.898709     -2.135526      4.926731      0.001325      2.836724      2.459999      2.861482      3.705838      1.638474     43.382635      0.000000      0.000000      0.000000     -1.000000      0.247334      0.251929      0.219854      0.005465    166.077982     50.903472   2.50715e+06           402           150             1    166.080142     50.907117   2.51998e+06
  "SoFiA J110840.90+505310.6"           206    154.453892    142.149863      2.640269           152           157           136           147             0             5            47   8.40874e-04      0.003204      0.079835      0.000000             2      0.108796      5.254864      0.966019      0.392228      1.422335      0.001028      5.000000      4.736147      5.000000      6.633080      2.179505     17.835690      6.146411      0.000000     52.985150     -1.000000      0.118430      0.276840      0.137552      0.007050    167.170432     50.886268   2.50279e+06           154           145             4    167.172506     50.894178   2.48855e+06
  "SoFiA J110612.35+504309.2"           207    295.175644     81.764880      2.016666           292           298            77            87             1             5            38      0.001139      0.002080      0.058687      0.000000             0      0.098701      5.914029      0.563876      0.605960     -0.361068      0.001043      4.000000      1.470838      4.000000      6.232650      2.569742     17.592996      0.000000      0.000000      0.000000     -1.000000      0.170847      0.336899      0.151844      0.006428    166.551440     50.719235   2.50933e+06           296            79             1    166.547853     50.711549   2.51998e+06
  "SoFiA J110537.31+503506.2"           208    328.655822     33.579930      1.761257           325           332            31            36             1             5            27   6.54900e-04      0.001962      0.041898      0.000000             0      0.112500      4.902137      0.852890     -2.146559      6.626257      0.001313      4.000000      0.525980      4.000000      4.461136      2.637098    -89.943508      0.000000      0.000000      0.000000     -1.000000      0.347454      0.219720      0.253864      0.006822    166.405468     50.585067   2.51200e+06           330            34             1    166.399579     50.586218   2.51998e+06
  "SoFiA J110746.33+503105.4"           209    205.708870      9.403210      2.495534           203           211             7            12             0             5            41   6.08536e-04      0.002816      0.062065      0.000000             2      0.126543      5.722801      0.991617     -0.524318      1.641574   8.01137e-04      5.000000      4.644678      4.991800      3.953832      2.495484    -82.204027      3.058446      1.374216     71.370483     62.981974      0.195601      0.109594      0.122679      0.005130    166.943048     50.518153   2.50431e+06           206             9             4    166.941771     50.517035   2.48855e+06
  "SoFiA J110523.96+513931.7"           210    339.390751    420.175063      1.550236           335           343           417           424             0             4            51   8.56406e-04      0.002530      0.084780      0.000000             2      0.141667      6.063845      1.373685      0.801367      0.033970   9.46126e-04      4.000000      4.000000      4.000000      4.138034      2.846338    -61.139038      1.267804           nan     73.968427     -1.000000      0.144229      0.127515      0.136231      0.006757    166.349820     51.658805   2.51422e+06           338           421             0    166.356029     51.661116   2.53046e+06
  "SoFiA J110956.46+512601.9"           211     84.991905    339.857341      0.665832            80            89           338           342             0             4            27   9.83012e-04      0.003977      0.062656      0.000000             2      0.108000      5.533366      0.845761     -0.080783     -0.768071      0.001241      1.728718      1.321794      1.745545      4.918360      1.705940     79.115529      2.004223           nan     81.815646     -1.000000      0.284988      0.106100      0.123719      0.006449    167.485240     51.433866   2.52348e+06            84           340             0    167.489666     51.434233   2.53046e+06
  "SoFiA J110326.89+505740.8"           212    451.278204    170.025569      1.095881           445           457           168           173             0             4            51   6.84225e-04      0.003173      0.101643      0.000000             2      0.130769      5.743303      0.809255     -0.694832      1.949068   9.75324e-04      4.000000      1.071483      4.000000      7.972885      2.254141    -81.236531      7.045159      0.475432    -73.509310     -1.000000      0.261482      0.092170      0.099284      0.006965    165.862038     50.961332   2.51898e+06           456           171             0    165.841162     50.963883   2.53046e+06
  "SoFiA J110432.61+504130.0"           213    389.972966     72.337423      1.138141           385           393            70            75             0             4            59   7.30913e-04      0.004610      0.131141      0.000000             2      0.218519      5.488570      0.903887     -0.253396      1.181451      0.001543      3.231744      1.686988      3.038371      3.921075      2.342906    -78.035444      1.461883      0.461628    -69.213529     -1.000000      0.191816      0.118933      0.106026      0.011851    166.135861     50.691671   2.51853e+06           391            72             1    166.131369     50.690711   2.51998e+06
  "SoFiA J110246.45+504054.2"           214    490.886028     69.874580      2.272513           486           497            67            72             0             4            28      0.001185      0.003210      0.056006      0.000000             2      0.077778      5.618816      0.944596      0.474452      0.831252      0.001266      4.000000      4.000000      4.000000      6.576714      2.170424     70.245447      0.000000      0.000000      0.000000     -1.000000      0.379912      0.184984      0.173532      0.006701    165.693545     50.681730   2.50665e+06           487            70             2    165.710573     50.682229   2.50950e+06
