catID,distance_mpc,log_smass,esmass,log_himass,match_count,match_index,separation_arcsec,pgc,hyperleda_objname,hyperleda_anames,hyperleda_otype,hyperleda_mtype,hyperleda_logd25,hyperleda_logr25,hyperleda_ra_deg,hyperleda_dec_deg,query_radius_arcsec,match_status,resolved_via,resolved_ra_deg,resolved_dec_deg,hyperleda_d25_arcmin,hyperleda_d25_kpc
AGC260165,160.98,10.465,0.103,10.09,1,0.0,15.86135475183172,57073.0,?NGC6054              MCG3-41-099           CGCG108-121           KUG1603+179A          IRAS16032+1754        DRCG34-80,?NGC6054              MCG3-41-099           CGCG108-121           KUG1603+179A          IRAS16032+1754        DRCG34-80,GM,SBb,0.8100000023841858,0.20999999344348907,241.3775,17.768611,30.0,matched,AGC_alfalfa,241.3741666666666,17.765555555555554,0.6456542325791621,30.234169440252728
AGC260250,101.91,10.562,0.1,9.75,1,0.0,28.30910830541213,57208.0,CGCG79-49             KPG484A,CGCG79-49             KPG484A,GM,Sb,0.9599999785423279,0.6299999952316284,241.84125,10.365833,30.0,matched,AGC_alfalfa,241.845,10.372777777777777,0.9120107942951736,27.036028609343877
AGC261077,159.22,10.061,0.139,9.99,2,1.0,16.98940015538384,57058.0,NGC6050               (UGC10186)            MCG3-41-092           (CGCG108-118)         (ARP272)              KPG481B               DRCG34-155,NGC6050               (UGC10186)            MCG3-41-092           (CGCG108-118)         (ARP272)              KPG481B               DRCG34-155,GM,,0.9399999976158142,0.17000000178813934,241.347083,17.757222,30.0,matched,AGC_alfalfa,241.34874999999994,17.752777777777776,0.8709635851746729,40.3388705677841
AGC261303,75.9,10.469,0.1,9.41,1,0.0,0.0,56998.0,CGCG79-39             NPM1G+08.0429,CGCG79-39             NPM1G+08.0429,G,,,,241.207083,8.481111,60.0,matched,name:AGC261303,241.2245833333333,8.48361111111111,,
AGC261863,152.92,10.091,0.13,9.91,1,0.0,48.20744016292835,56969.0,KUG1602+174A0         DRCG34-21,KUG1602+174A0         DRCG34-21,GM,Sab,0.6000000238418579,0.12999999523162842,241.162917,17.35,60.0,matched,AGC_alfalfa,241.17624999999995,17.354166666666668,0.39810719240874815,17.7088528976337
AGC261974,77.58,8.898,0.231,9.34,1,0.0,23.280157799818006,93051.0,FGC1983,FGC1983,G,Sd,0.7599999904632568,0.6600000262260437,241.245,8.453333,30.0,matched,AGC_alfalfa,241.23999999999995,8.449166666666667,0.5754399247009779,12.986014484164183
AGC262405,72.42,9.244,0.29,9.01,1,0.0,17.73567596440155,214471.0,,,G,,0.699999988079071,0.3400000035762787,243.2975,9.831111,30.0,matched,AGC_alfalfa,243.29249999999996,9.831111111111111,0.5011872198702075,10.558072156871807
AGC262779,183.61,10.009,0.127,10.15,1,0.0,7.455393977846637,56628.0,KUG1558+245,KUG1558+245,G,Sc,0.7099999785423279,0.12999999523162842,240.055417,24.458056,15.0,matched,AGC_alfalfa,240.05749999999995,24.45888888888889,0.5128613586518508,27.391916956281612
AGC263827,142.49,9.676,0.194,9.73,1,0.0,5.519425858398287,1730147.0,,,G,,0.7200000286102295,0.47999998927116394,243.587917,25.249167,15.0,matched,AGC_alfalfa,243.58624999999998,25.24888888888889,0.5248074948227709,21.752567865905426
AGC263836,142.98,9.753,0.123,9.77,1,0.0,38.001458790331654,1730073.0,,,G,,0.699999988079071,0.23000000417232513,243.63,25.246389,60.0,matched,AGC_alfalfa,243.6183333333333,25.246111111111112,0.5011872198702075,20.844975931918405
AGC267932,147.5,10.301,0.114,10.1,1,0.0,20.606193062901294,1460637.0,,,G,,0.6600000262260437,0.4000000059604645,240.117917,14.533333,30.0,matched,AGC_alfalfa,240.11291666666665,14.530277777777778,0.45708821721737913,19.61183197451432
AGC267946,154.01,9.613,0.159,10.05,1,0.0,34.12322858007962,1471011.0,,,G,,0.5899999737739563,0.05999999865889549,240.750417,14.94,60.0,matched,AGC_alfalfa,240.75124999999997,14.949444444444445,0.3890451215007409,17.429102012842066
AGC268016,73.48,9.084,0.123,9.33,1,0.0,27.62612452154644,1396725.0,,,G,,0.49000000953674316,0.07999999821186066,246.7225,11.651944,30.0,matched,AGC_alfalfa,246.71916666666664,11.658888888888889,0.3090295500373892,6.605341478238831
