  178  0  0  0  0  0  0  1  0
  179  0  0                 0
  181  0  0  0  0  0  0  0  0
  182  0  0  0  0  0  0  0  0
  183  0  0  0  0  0  0  0  0
  184  0  0                 0
  185  0  0  0  0  1  0  1  0
  186  0  0  0  0  0  1  0  0
  187  1  0  1  0  0  0  0  0
  188  1  0  0  0  0  0  0  0
  189  0  0                 0
  191  0  0  1  0  1  0  1  0
  192  1  0  1  0  0  0  0  0
  194  0  0  0  0  1  0  0  0
  195  0  0  1  0  0  1  0  0
  196  1  0  0  0  0  0  0  0
  198  1  0  0  0  0  0  0  0
  199  0  0  0  0  0  0  0  0
  200  0  0  1  0  0  0  0  0
  201  1  0  0  0  0  0  0  0
  202  0  0  0  0  0  0  0  1
  203  0  1                 0
  204  1  0  0  0  0  0  0  0
  205  0  0  0  0  0  0  0  0
  206  1  1                 0
  208  1  0  0  0  0  0  0  0
  209  0  0                 0
  210  0  0  0  0  0  0  0  0
  211  0  0                 0
  212  0  0  0  0  0  0  0  0
  213  0  0  0  0  0  0  0  0
  215  1  0                 0
  216  0  0  1  0  1  0  0  0
  217  0  0  1  0  0  0  0  0
  218  0  0  0  0  0  0  1  0
  219  0  0                 0
  220  1  0                 0
  221  0  1  0  0  1  1  1  0
  222  0  0  0  0  0  0  0  0
  223  0  1                 0
  224  1  0  0  0  0  0  0  0
  225  0  0  0  0  1  0  0  0
  226  0  0                 0
  227  0  0  0  0  0  0  0  0
  228  0  0                 0
  229  0  0                 0
  230  0  0  0  0  0  0  0  0
  231  1  0  0  0  0  0  0  0
  232  1  0  0  0  0  0  0  0
  233  0  1                 0
  234  0  0  0  0  0  0  0  0
  236  0  0  0  0  0  0  0  0
  237  1  0  0  0  0  0  0  0
  238  0  0  0  0  0  0  0  0
  240  0  0  0  0  0  0  0  0
  241  0  0  0  0  0  0  0  1
  242  0  1  0  1  0  0  0  1
  243  0  0  0  0  0  0  1  0
  244  0  0                 0
  245  0  1                 0
  246  1  0  0  0  0  0  0  0
  247  0  0  0  0  0  0  0  0
  248  0  0  0  0  1  0  1  0
  249  0  1  0  0  0  0  0  0
  250  0  0  0  0  0  0  0  0
  251  1  0  1  0  0  0  0  0
  252  1  0  0  0  0  0  0  0
  253  0  0  0  0  0  0  0  0
  256  0  1                 0
  257  0  1                 0
  258  0  0  0  1  0  0  0  0
  260  1  0  0  0  0  0  0  0
  261  0  0  1  0  0  0  0  0
  264  0  0  0  0  1  1  1  0
  266  0  0  0  0  0  0  0  0
  267  0  0  0  0  0  0  0  0
  268  0  0  0  0  0  0  0  0
  269  0  0                 0
  270  0  0                 0
  271  0  0  1  0  0  0  0  0
  273  0  1                 0
  274  0  1                 0
  275  1  0                 0
  276  0  0  0  0  0  0  0  0
  277  0  0  0  0  0  0  0  0
  278  0  0  0  0  0  0  0  0
  279  0  0  0  0  0  0  0  0
  280  0  0  0  0  0  0  0  0
  281  0  0  0  0  0  0  0  0
  282  0  0                 0
  283  1  0  0  0  0  0  0  0
  284  0  1                 0
  286  0  1  0  0  0  0  0  0
